fromage,fromageLabel,type,typeLabel
http://www.wikidata.org/entity/Q1192207,A Filetta,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1192207,A Filetta,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q13218977,Abbaye de Belloc,http://www.wikidata.org/entity/Q1411808,sheep's-milk cheese
http://www.wikidata.org/entity/Q13218977,Abbaye de Belloc,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q13218977,Abbaye de Belloc,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2052108,abbaye de Citeaux,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q2052108,abbaye de Citeaux,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2052108,abbaye de Citeaux,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2052108,abbaye de Citeaux,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q18628031,Abbaye de la Joie Notre-Dame,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q18628031,Abbaye de la Joie Notre-Dame,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q18628031,Abbaye de la Joie Notre-Dame,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2820735,Abbaye de Tamié,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q2820735,Abbaye de Tamié,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2820735,Abbaye de Tamié,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q322899,abondance,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q322899,abondance,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q322899,abondance,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q322899,abondance,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q322899,abondance,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q322899,abondance,http://www.wikidata.org/entity/Q3088330,pressed cooked cheese
http://www.wikidata.org/entity/Q322899,abondance,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q1962483,Affidélice,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1962483,Affidélice,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1962483,Affidélice,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q1962483,Affidélice,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q2287635,Aiguille d'Orcières,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2287635,Aiguille d'Orcières,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2287635,Aiguille d'Orcières,http://www.wikidata.org/entity/Q3088330,pressed cooked cheese
http://www.wikidata.org/entity/Q2513291,Aisy Cendré,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q2513291,Aisy Cendré,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2513291,Aisy Cendré,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2513291,Aisy Cendré,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q2513291,Aisy Cendré,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q2793166,Amou,http://www.wikidata.org/entity/Q1411808,sheep's-milk cheese
http://www.wikidata.org/entity/Q2793166,Amou,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q2793166,Amou,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2361904,Angelot,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q2361904,Angelot,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2361904,Angelot,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2361904,Angelot,http://www.wikidata.org/entity/Q3088326,natural-rind soft cheese
http://www.wikidata.org/entity/Q2305824,Ardi-Gasna,http://www.wikidata.org/entity/Q1411808,sheep's-milk cheese
http://www.wikidata.org/entity/Q2305824,Ardi-Gasna,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q2305824,Ardi-Gasna,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2305824,Ardi-Gasna,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q2864913,Arthon,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2865818,Artison,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q2865818,Artison,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2865818,Artison,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q719214,Arôme de Lyon,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q719214,Arôme de Lyon,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q719214,Arôme de Lyon,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q2873100,Autun,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q2873100,Autun,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2873100,Autun,http://www.wikidata.org/entity/Q3088326,natural-rind soft cheese
http://www.wikidata.org/entity/Q797880,Babybel,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q797880,Babybel,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q772326,Banon cheese,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q772326,Banon cheese,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q772326,Banon cheese,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q772326,Banon cheese,http://www.wikidata.org/entity/Q3088326,natural-rind soft cheese
http://www.wikidata.org/entity/Q772326,Banon cheese,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q21663917,Barbeillon,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q21663917,Barbeillon,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q21663917,Barbeillon,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q21663917,Barbeillon,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q21663917,Barbeillon,http://www.wikidata.org/entity/Q3088326,natural-rind soft cheese
http://www.wikidata.org/entity/Q2884173,Barberey,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q2884173,Barberey,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2884173,Barberey,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q2884173,Barberey,http://www.wikidata.org/entity/Q3088326,natural-rind soft cheese
http://www.wikidata.org/entity/Q2797271,Barousse,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q2797271,Barousse,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q781150,beaufort,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q781150,beaufort,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q781150,beaufort,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q781150,beaufort,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q781150,beaufort,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q781150,beaufort,http://www.wikidata.org/entity/Q3088330,pressed cooked cheese
http://www.wikidata.org/entity/Q781150,beaufort,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q813423,Beaumont,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q813423,Beaumont,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2654806,Belle des champs,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q2654806,Belle des champs,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2654806,Belle des champs,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2654806,Belle des champs,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q2900090,Bethmale,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q2900090,Bethmale,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q883954,Bleu d'Auvergne,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q883954,Bleu d'Auvergne,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q883954,Bleu d'Auvergne,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q883954,Bleu d'Auvergne,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q883954,Bleu d'Auvergne,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q883954,Bleu d'Auvergne,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q22955784,bleu de bonneval,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q22955784,bleu de bonneval,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q22955784,bleu de bonneval,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q22955784,bleu de bonneval,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2234663,bleu de Brebis,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q2234663,bleu de Brebis,http://www.wikidata.org/entity/Q1411808,sheep's-milk cheese
http://www.wikidata.org/entity/Q2234663,bleu de Brebis,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q883933,Bleu de Bresse,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q883933,Bleu de Bresse,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q883933,Bleu de Bresse,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q883933,Bleu de Bresse,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q19360169,bleu de Chèvre,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q19360169,bleu de Chèvre,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q19360169,bleu de Chèvre,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q19360169,bleu de Chèvre,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2268607,bleu de Corse,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q2268607,bleu de Corse,http://www.wikidata.org/entity/Q1411808,sheep's-milk cheese
http://www.wikidata.org/entity/Q2268607,bleu de Corse,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2485746,bleu de Costaros,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q2485746,bleu de Costaros,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q2485746,bleu de Costaros,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2485746,bleu de Costaros,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2485746,bleu de Costaros,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q1231078,bleu de Gex,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q1231078,bleu de Gex,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q1231078,bleu de Gex,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1231078,bleu de Gex,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1231078,bleu de Gex,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q4996979,bleu de Langeac,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q4996979,bleu de Langeac,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q4996979,bleu de Langeac,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q478725,bleu de Laqueuille,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q478725,bleu de Laqueuille,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q478725,bleu de Laqueuille,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q478725,bleu de Laqueuille,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q478725,bleu de Laqueuille,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q1849613,bleu de Lavaldens,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q1849613,bleu de Lavaldens,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1849613,bleu de Lavaldens,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1849613,bleu de Lavaldens,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q3265374,bleu de Loudes,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q3265374,bleu de Loudes,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q3265374,bleu de Loudes,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2906497,bleu de Quercy,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q2906497,bleu de Quercy,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2906497,bleu de Quercy,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1880308,Bleu de Sainte-Foy,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q1880308,Bleu de Sainte-Foy,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1880308,Bleu de Sainte-Foy,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1880308,Bleu de Sainte-Foy,http://www.wikidata.org/entity/Q3088345,mixed milk cheese
http://www.wikidata.org/entity/Q883926,Bleu de Termignon,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q883926,Bleu de Termignon,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q883926,Bleu de Termignon,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q883926,Bleu de Termignon,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q883926,Bleu de Termignon,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q2906480,bleu de Thiézac,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q2906480,bleu de Thiézac,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2906480,bleu de Thiézac,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q883938,bleu des Causses,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q883938,bleu des Causses,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q883938,bleu des Causses,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q883938,bleu des Causses,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q883938,bleu des Causses,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q883938,bleu des Causses,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q2323527,bleu doux,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2323527,bleu doux,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q767952,bleu du Vercors-Sassenage,http://www.wikidata.org/entity/Q746471,blue cheese
http://www.wikidata.org/entity/Q767952,bleu du Vercors-Sassenage,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q767952,bleu du Vercors-Sassenage,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q767952,bleu du Vercors-Sassenage,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q767952,bleu du Vercors-Sassenage,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q767952,bleu du Vercors-Sassenage,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q767952,bleu du Vercors-Sassenage,http://www.wikidata.org/entity/Q19341731,pasteurized milk cheese
http://www.wikidata.org/entity/Q2909979,Bondard,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q2909979,Bondard,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2909979,Bondard,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2909996,Bondon,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q2909996,Bondon,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2909996,Bondon,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2909996,Bondon,http://www.wikidata.org/entity/Q3088326,natural-rind soft cheese
http://www.wikidata.org/entity/Q2921612,Bouille,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q2921612,Bouille,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2921612,Bouille,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2855637,boule des moines,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2855637,boule des moines,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q2855637,boule des moines,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q2921750,Boulet de Cassel,http://www.wikidata.org/entity/Q2213488,pressed uncooked cheese
http://www.wikidata.org/entity/Q2921750,Boulet de Cassel,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2921750,Boulet de Cassel,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q895066,Boulette d'Avesnes,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q895066,Boulette d'Avesnes,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q895066,Boulette d'Avesnes,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q895066,Boulette d'Avesnes,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q895066,Boulette d'Avesnes,http://www.wikidata.org/entity/Q3774485,washed-rind cheese
http://www.wikidata.org/entity/Q895066,Boulette d'Avesnes,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q1808774,Boulette de Cambrai,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q1808774,Boulette de Cambrai,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q1808774,Boulette de Cambrai,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q685096,Boulette de la Pierre-qui-Vire,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q685096,Boulette de la Pierre-qui-Vire,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q685096,Boulette de la Pierre-qui-Vire,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q685096,Boulette de la Pierre-qui-Vire,http://www.wikidata.org/entity/Q3088326,natural-rind soft cheese
http://www.wikidata.org/entity/Q895261,Boursin cheese,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q895261,Boursin cheese,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q895261,Boursin cheese,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q895261,Boursin cheese,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q2380557,bouton de culotte,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q2380557,bouton de culotte,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q2380557,bouton de culotte,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2380557,bouton de culotte,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q2255281,Bricquebec,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2255281,Bricquebec,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q193411,Brie,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q193411,Brie,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q193411,Brie,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q749378,brie de Meaux,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q749378,brie de Meaux,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q749378,brie de Meaux,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q749378,brie de Meaux,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q749378,brie de Meaux,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q749378,brie de Meaux,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q545994,brie de Melun,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q545994,brie de Melun,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q545994,brie de Melun,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q545994,brie de Melun,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q545994,brie de Melun,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q724855,Brillat-Savarin cheese,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q724855,Brillat-Savarin cheese,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q724855,Brillat-Savarin cheese,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q761524,Brocciu,http://www.wikidata.org/entity/Q1411808,sheep's-milk cheese
http://www.wikidata.org/entity/Q761524,Brocciu,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q761524,Brocciu,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q761524,Brocciu,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q761524,Brocciu,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q761524,Brocciu,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q2926318,Brousse,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q2926318,Brousse,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2926318,Brousse,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q2385063,Brouère,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q2385063,Brouère,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
http://www.wikidata.org/entity/Q954122,Cabécou,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q954122,Cabécou,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q954122,Cabécou,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q954122,Cabécou,http://www.wikidata.org/entity/Q3088323,industrial cheese
http://www.wikidata.org/entity/Q954122,Cabécou,http://www.wikidata.org/entity/Q16637313,dairy cheese
http://www.wikidata.org/entity/Q20968805,cabécou d’Autan,http://www.wikidata.org/entity/Q198815,goat cheese
http://www.wikidata.org/entity/Q20968805,cabécou d’Autan,http://www.wikidata.org/entity/Q1531597,raw milk cheese
http://www.wikidata.org/entity/Q20968805,cabécou d’Autan,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16627180,Cachat,http://www.wikidata.org/entity/Q1570052,processed cheese
http://www.wikidata.org/entity/Q16627180,Cachat,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q16627180,Cachat,http://www.wikidata.org/entity/Q3088318,farmstead cheese
http://www.wikidata.org/entity/Q16627180,Cachat,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q977593,Caillebotte,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q977593,Caillebotte,http://www.wikidata.org/entity/Q3323634,fresh cheese
http://www.wikidata.org/entity/Q131480,Camembert,http://www.wikidata.org/entity/Q10943,cheese
http://www.wikidata.org/entity/Q131480,Camembert,http://www.wikidata.org/entity/Q1256296,white mold-rind cheese
http://www.wikidata.org/entity/Q131480,Camembert,http://www.wikidata.org/entity/Q2223649,French cheese
http://www.wikidata.org/entity/Q131480,Camembert,http://www.wikidata.org/entity/Q3088299,cow's-milk cheese
